Date;cpi_all_seas_pct_change;cpi_all_unadj_pct_change;cpi_energy_seas_pct_change;cpi_energy_unadj_pct_change;cpi_less_energy_seas_pct_change;cpi_less_energy_unadj_pct_change;empl_pop_ratio_seas_pct_change;empl_pop_ratio_unadj_pct_change;unempl_level_seas_pct_change;unempl_level_unadj_pct_change;unempl_rate_seas_pct_change;unempl_rate_unadj_pct_change;US debt share in GDP_pct_change;US debt nominal_pct_change;USDCNY_pct_change;EURUSD_pct_change;VIX_pct_change;GSPC(S&P500)_pct_change;trade_balance_All_pct_change;trade_balance_Goods_pct_change;trade_balance_Services_pct_change;WTI oil price_pct_change
1971-07-31;0.0024691358024691024;0.0024630541871921707;0.0;0.0;0.0;0.002375296912114022;0.005338078291814874;0.01405975395430592;0.017377247928874517;-0.028488477590273953;0.016949152542372836;-0.0461538461538461;0.018801899485141327;0.037661242622166746;;;;0.03609538530873846;;;;0.0
1971-08-31;0.0024630541871921707;0.002457002457002311;0.019011406844106515;0.019011406844106515;0.002375296912114022;0.0023696682464453556;0.001769911504424737;-0.0034662045060659397;0.019662363455809295;-0.05005603287261862;0.016666666666666607;-0.048387096774193505;0.018801899485141327;0.037661242622166746;;;;-0.006967615944336258;;;;0.0
1971-09-30;0.002457002457002311;0.0;0.003731343283581934;0.003731343283581934;0.0023696682464453556;0.0;0.0;-0.017391304347826098;-0.017919750681729685;-0.0430593786865906;-0.016393442622950727;-0.016949152542372947;0.017865886021457555;0.028774971620402212;;;;-0.041793707211458475;;;;0.0
1971-10-31;0.002450980392156854;0.002450980392156854;0.003717472118959231;0.0;0.0;0.0023640661938535423;0.0;0.0070796460176991705;-0.017453391511304983;-0.05506472159441134;-0.033333333333333326;-0.06896551724137923;0.017865886021457555;0.028774971620402212;;;;-0.00254701254758527;;;;0.0
1971-11-30;0.0024449877750611915;0.0;-0.0037037037037037646;-0.0074349442379182396;0.004728132387706863;0.002358490566037874;0.0035335689045936647;0.0017574692442883233;0.0417844166330239;0.05370732767993047;0.034482758620689724;0.05555555555555558;0.017865886021457555;0.028774971620402212;;;;0.08617936134012893;;;;0.0
1971-12-31;0.0024390243902439046;0.004889975550122383;0.003717472118959231;0.011235955056179803;0.0023529411764706687;0.0023529411764706687;0.0;-0.0035087719298245723;-0.0013563262933540265;-0.02434997936442429;0.0;-0.03508771929824561;-0.025430528477336845;0.007575489648245393;;;;0.018121325031690727;;;;0.0
1972-01-31;0.0024330900243310083;0.0;0.0;0.0;0.004694835680751019;0.0023474178403755097;-0.0017605633802816323;-0.01936619718309851;-0.026193247962747357;0.1592639593908629;-0.033333333333333326;0.18181818181818188;-0.025430528477336845;0.007575489648245393;;;;0.025303039728630905;;;;0.0
1972-02-29;0.004854368932038833;0.0048661800486617945;-0.007407407407407418;-0.0037037037037037646;0.00233644859813098;0.004683840749414525;0.0;0.0017953321364452268;-0.018131101813110173;-0.0063856960408684715;-0.01724137931034475;-0.01538461538461533;-0.025430528477336845;0.007575489648245393;;;;0.00591157924368968;;;;0.0
1972-03-31;0.0;0.002421307506053294;0.003731343283581934;0.003717472118959231;0.002331002331002363;0.002331002331002363;0.003527336860670083;0.007168458781362075;0.022321428571428603;-0.03598971722365041;0.01754385964912264;-0.04687500000000011;-0.030305342764055387;-0.0021270919914635478;;;;0.004384337809263172;;;;0.0
1972-04-30;0.0024154589371980784;0.0024154589371980784;0.0;-0.0037037037037037646;0.0023255813953488857;0.0023255813953488857;0.0;0.005338078291814874;-0.015680825724493808;-0.09866666666666668;-0.01724137931034475;-0.09836065573770492;-0.030305342764055387;-0.0021270919914635478;;;;0.01727501657425501;;;;0.0
1972-05-31;0.002409638554216942;0.002409638554216942;0.003717472118959231;0.0074349442379182396;0.002320185614849146;0.002320185614849146;0.0017574692442883233;0.005309734513274211;-0.007461181689856877;-0.07396449704142016;0.0;-0.07272727272727275;-0.030305342764055387;-0.0021270919914635478;;;;-0.02182050599671781;;;;0.0
1972-06-30;0.0024038461538462563;0.0024038461538462563;0.0;-0.0036900369003690647;0.0023148148148146586;0.0023148148148146586;0.0;0.015845070422535246;0.00020316944331577602;0.24760383386581464;0.0;0.21568627450980404;-0.001465826726570807;0.017613469813687832;;;;0.002333395578993702;;;;0.0
1972-07-31;0.0023980815347719453;0.004796163069544335;0.0037037037037037646;0.0037037037037037646;0.002309468822170979;0.004618937644341958;0.0;0.008665511265164572;-0.002031281738777202;-0.04591183464422899;-0.01754385964912286;-0.048387096774193505;-0.001465826726570807;0.017613469813687832;;;;0.03445383214874598;;;;0.0
1972-08-31;0.0023923444976077235;0.0023866348448686736;0.007380073800737907;0.007380073800737907;0.004608294930875667;0.0045977011494253706;0.0017543859649122862;-0.0017182130584192379;0.005292082230816231;-0.06039110429447858;0.0;-0.06779661016949157;-0.001465826726570807;0.017613469813687832;;;;-0.004860860738531314;;;;0.0
1972-09-30;0.004773269689737569;0.0023809523809523725;0.01098901098901095;0.01098901098901095;0.002293577981651307;0.0;-0.0017513134851138146;-0.018932874354561147;-0.01822231220894921;-0.039991838400326496;-0.017857142857142794;-0.018181818181818077;0.0036613216505716473;0.0334765155111465;;;;0.009317041809578264;;;;0.0
1972-10-31;0.002375296912114022;0.004750593824227822;0.0036231884057971175;0.0;0.0022883295194506825;0.004576659038901587;0.0;0.007017543859649145;0.00536193029490617;-0.039744952178533466;0.018181818181818077;-0.05555555555555569;0.0036613216505716473;0.0334765155111465;;;;0.04561745750820112;;;;0.0
1972-11-30;0.004739336492890933;0.0023640661938535423;0.0072202166064980755;0.0036231884057971175;0.0022831050228311334;0.002277904328018332;0.0035087719298245723;-0.0017421602787456303;-0.05600000000000005;-0.04448871181938907;-0.05357142857142849;-0.039215686274509665;0.0036613216505716473;0.0334765155111465;;;;0.011828276537726667;;;;0.0
1972-12-31;0.002358490566037874;0.002358490566037874;-0.0035842293906809264;0.0;0.004555808656036442;0.002272727272727204;0.0017482517482516613;0.0017452006980802626;-0.012820512820512775;-0.03428306694463745;-0.01886792452830177;-0.020408163265306256;-0.013473855014196512;0.022594448272248213;;;;-0.017111426926435525;;;;0.0
1973-01-31;0.004705882352941337;0.0023529411764706687;0.003597122302158251;0.010830324909747224;0.0045351473922901064;0.0022675736961450532;-0.003490401396160525;-0.024390243902439046;-0.04776579352850541;0.1345646437994723;-0.05769230769230771;0.14583333333333348;-0.013473855014196512;0.022594448272248213;;;;-0.037490295936312146;;;;0.0
